Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-442.0292	-598.0522	156.023	2.157221	0.6954251	0.2422121	0.944645	0.0553549	0.7832328
6	-455.4444	-611.3202	155.8759	2.143832	0.6954251	0.3612805	0.966263	0.0337369	0.5067669
12	-449.5312	-604.6622	155.131	1.845176	1.425064	0.3144254	0.673274	0.326726	1.115123
18	-439.5743	-594.8947	155.3203	1.665851	1.54041	0.2075885	0.95029	0.0497102	1.268643
24	-436.1294	-591.6005	155.4711	2.08889	1.54041	0.1734342	0.837814	0.162186	0.8098436
30	-446.9161	-601.3875	154.4714	2.734433	1.534593	0.3689535	0.851934	0.148066	0.5122363
36	-436.7561	-592.3111	155.555	2.568165	0.6083379	0.3689535	0.850189	0.149811	0.5122363
42	-428.9625	-584.904	155.9414	2.344217	0.7609544	0.2165777	0.750081	0.249919	0.5011894
48	-427.4434	-583.1612	155.7178	2.554716	0.7609544	0.2165777	0.955787	0.0442134	0.4233922
54	-433.8692	-589.6174	155.7482	2.336032	0.9386077	0.2165777	0.913389	0.0866106	0.5147023
60	-429.5082	-585.0085	155.5003	2.474125	1.279553	0.1366485	0.915139	0.0848613	0.3566275
66	-427.5735	-582.647	155.0735	2.313347	1.992019	0.1751147	0.900001	0.0999988	0.581668
72	-443.9285	-599.7396	155.811	1.778726	1.275591	0.2144337	0.90954	0.0904603	0.8714444
78	-433.5442	-588.9056	155.3614	1.700818	1.109934	0.324479	0.951151	0.0488492	1.250125
84	-428.3412	-584.394	156.0527	1.719098	1.01765	0.1641523	0.951151	0.0488492	1.083798
90	-435.453	-592.3181	156.8651	1.576131	0.3880052	0.125409	0.856456	0.143544	1.356869
96	-429.3283	-584.9658	155.6375	1.822872	0.6132799	0.3473668	0.695259	0.304741	1.345297
102	-441.6989	-596.5028	154.8039	2.242582	1.084033	0.6813653	0.758185	0.241815	0.6117493
108	-423.7887	-578.1602	154.3715	2.088889	1.588421	0.6813653	0.902517	0.0974829	0.8859926
